ID	intent	text	domain	label
3231373530383338	IN:GET_ATTENDEE_EVENT	Mes amis vont-ils à Tacocat ?	event	27
3231373530363236	IN:GET_ATTENDEE_EVENT	Ai je une connaissance qui va à l’aventure de Storytelling?	event	27
3138383937393332	IN:GET_INFO_RECIPES	Quels sont les ingrédients du cordon bleu de poulet ?	recipes	28
3138383937333230	IN:GET_INFO_RECIPES	Combien de temps dois-je laisser du saumon dans le four ?	recipes	28
3138383936313632	IN:GET_INFO_RECIPES	C’est quoi la meilleure température pour rôtir le poulet ?	recipes	28
3138383934393238	IN:GET_INFO_RECIPES	quelle quantité de sel dois-je mettre dans un rôti de porc	recipes	28
3137353031323033	IN:GET_INFO_RECIPES	Combien y a-t-il de calories dans un oreo	recipes	28
3135333031363334	IN:GET_INFO_RECIPES	combien y a-t-il de sucre dans une pomme	recipes	28
3133343138353137	IN:GET_INFO_RECIPES	A quelle température faut-il faire cuire un steak ?	recipes	28
3133343131323534	IN:GET_INFO_RECIPES	Combien de tranches y a-t-il dans une pizza façon tarte	recipes	28
3133323738313435	IN:GET_INFO_RECIPES	Quelle est la meilleure température pour faire cuire un rôti ?	recipes	28
3133323735353237	IN:GET_INFO_RECIPES	En quoi on fait cuire un flet	recipes	28
3133323735343732	IN:GET_INFO_RECIPES	Comment cuisiner un steak saignant	recipes	28
3133303534313839	IN:GET_INFO_RECIPES	Comment cuisiner le meilleur hamburger végétarien ?	recipes	28
3132363331363831	IN:GET_INFO_RECIPES	Qu'est-ce que je peux utiliser pour graisser une poêle ?	recipes	28
3132363236323537	IN:GET_INFO_RECIPES	combien de calories dans une tasse de fromage frais	recipes	28
3132353534383934	IN:GET_INFO_RECIPES	Ce dont j'ai besoin pour fessendjan	recipes	28
39343632393130	IN:GET_INFO_RECIPES	température pour faire lever le pain maison	recipes	28
39343631383434	IN:GET_INFO_RECIPES	Combien de temps pour réchauffer un jambon entièrement cuit ?	recipes	28
39343630353938	IN:GET_INFO_RECIPES	Combien de temps il faut cuire le pain aux bananes	recipes	28
39343630303039	IN:GET_INFO_RECIPES	C'est quoi un pain complet	recipes	28
39343539343230	IN:GET_INFO_RECIPES	Combien de temps faut-il pour cuire une tarte aux pommes ?	recipes	28
39343537343335	IN:GET_INFO_RECIPES	Quels sont les ingrédients contenus dans les glaces	recipes	28
39343534363436	IN:GET_INFO_RECIPES	Quels sont les ingrédients pour un assaisonnement pour les tacos ?	recipes	28
39343534353036	IN:GET_INFO_RECIPES	lis-moi les ingrédients dans un biscuit oreo	recipes	28
39343534323535	IN:GET_INFO_RECIPES	à quelle température est cuite la pizza	recipes	28
39343533393737	IN:GET_INFO_RECIPES	de quels ingrédients ai-je besoin pour faire des cookies aux pépites de chocolat	recipes	28
39343532353638	IN:GET_INFO_RECIPES	Quel type d'huile est le plus sain	recipes	28
39343531343138	IN:GET_INFO_RECIPES	À quelle température cuit-on le bœuf Wellington ?	recipes	28
3138383938303038	IN:GET_INFO_RECIPES	À quelle température dois-je faire cuire les côtelettes de porc ?	recipes	28
3138383937373935	IN:GET_INFO_RECIPES	Quels sont les ingrédients d'un McChicken	recipes	28
3138383937373036	IN:GET_INFO_RECIPES	Quels sont les ingrédients du keish	recipes	28
3138383936303035	IN:GET_INFO_RECIPES	Quels ingrédients faut-il pour la purée de pommes à la myrtille ?	recipes	28
3138383935303938	IN:GET_INFO_RECIPES	Quelles sont les macros pour un burger végétarien ?	recipes	28
3138383934373633	IN:GET_INFO_RECIPES	combien de temps fait-on griller le saumon ?	recipes	28
3138383932313835	IN:GET_INFO_RECIPES	Comment doit-on régler le four pour chauffer une pizza ?	recipes	28
3138383932313336	IN:GET_INFO_RECIPES	Je veux connaître les ingrédients de la bisque de tomate	recipes	28
3138383932303935	IN:GET_INFO_RECIPES	A quelle température cuire un gâteau ?	recipes	28
3138383931393330	IN:GET_INFO_RECIPES	À quelle température cuit-on des rondelles d’oignon ?	recipes	28
3138383931383438	IN:GET_INFO_RECIPES	Quelle est la température pour cuire le poulet ?	recipes	28
3138383931313435	IN:GET_INFO_RECIPES	Combien de temps dois-je faire cuire une courge spaghetti ?	recipes	28
3138383931303734	IN:GET_INFO_RECIPES	Ai-je besoin d’une pincée de sucre pour la sauce tomate ?	recipes	28
3138313832383231	IN:GET_INFO_RECIPES	Combien de sodium dans la pizza	recipes	28
3137353437353136	IN:GET_INFO_RECIPES	combien de calories dans une once de banane	recipes	28
3137353031323132	IN:GET_INFO_RECIPES	Combien y a-t-il de calories dans les pois ?	recipes	28
3135323835343230	IN:GET_INFO_RECIPES	Quel est le légume qui contient le plus de vitamine D ?	recipes	28
3133393937393337	IN:GET_INFO_RECIPES	Combien y a-t-il de calories dans un poulet à la Kiev ?	recipes	28
3133343635313734	IN:GET_INFO_RECIPES	Combien de sucre met-on dans la limonade ?	recipes	28
3133343635313130	IN:GET_INFO_RECIPES	Comment j’empêche le cheesecake de se craqueler ?	recipes	28
3133343634333031	IN:GET_INFO_RECIPES	Combien coûte une plaquette de beurre ?	recipes	28
3133343139323336	IN:GET_INFO_RECIPES	Trouvez-moi des assaisonnements assortis	recipes	28
3133343138373538	IN:GET_INFO_RECIPES	Comment cuisine-t-on les artichauts ?	recipes	28
3133343132373932	IN:GET_INFO_RECIPES	Combien y a-t-il de calories dans un PB et un J	recipes	28
3133343131373331	IN:GET_INFO_RECIPES	Combien de parts dans une pizza standard ?	recipes	28
3133343131323336	IN:GET_INFO_RECIPES	Combien de tranches de pizza dans une grande tarte ?	recipes	28
3133343130373736	IN:GET_INFO_RECIPES	Combien de calories contient une bouteille de lait au chocolat de 14 onces ?	recipes	28
3138393931323132	IN:GET_LIFE_EVENT	John est-il déjà marié ?	people	29
3139343332393636	IN:GET_LIFE_EVENT	Nick Foles est-il marié ?	people	29
3231373237393138	IN:DISLIKE_MUSIC	Ne pas aimer cette musique	music	30
3230303431303931	IN:DISLIKE_MUSIC	Je déteste un peu cette chanson	music	30
3230303431303731	IN:DISLIKE_MUSIC	Je n’aime pas cette chanson maintenant	music	30
3231363331333135	IN:DELETE_ALARM	Supprime toutes les alarmes	alarm	31
3231363330393832	IN:DELETE_ALARM	Supprimer toutes les alarmes qui ont été programmées.	alarm	31
3231353439353139	IN:DELETE_ALARM	Supprime mes 3 prochains réveils	alarm	31
39353030323539	IN:DELETE_ALARM	Supprime une alarme en cours.	alarm	31
39343931323936	IN:DELETE_ALARM	annule tous mes réveils programmés	alarm	31
3231363337303434	IN:DELETE_ALARM	Supprimez toutes les alarmes	alarm	31
3231363331313939	IN:DELETE_ALARM	Supprime toutes les alarmes du vendredi 23	alarm	31
3231363331303336	IN:DELETE_ALARM	Il faudra supprimer toutes les alarmes.	alarm	31
3231363330363332	IN:DELETE_ALARM	Supprimez toutes mes alarmes existantes.	alarm	31
3231353938363638	IN:DELETE_ALARM	Effacez toutes les alarmes.	alarm	31
3232343533333933	IN:SET_RSVP_YES	change mon statut pour afficher que je vais à Dia de los Muertos	event	32
3232343533363830	IN:SET_RSVP_YES	Répondez oui au quatrième événement	event	32
3232343533343935	IN:SET_RSVP_YES	Définissez mon statut de participant au premier évènement	event	32
3232343533323733	IN:SET_RSVP_YES	définissez mon statut de participant à cet événement !	event	32
3232343533313834	IN:SET_RSVP_YES	Je veux aller au Forum des candidats	event	32
3232343532393134	IN:SET_RSVP_YES	rsvp oui à Démonologie 101	event	32
3232343532383637	IN:SET_RSVP_YES	rsvp oui au deuxième évènement	event	32
3232343532353530	IN:SET_RSVP_YES	Notez moi comme allant à Healing Spirit: An Interactive Event	event	32
3232343532353430	IN:SET_RSVP_YES	Changez mon statut pour aller pour le deuxième évènement	event	32
39353632373131	IN:ADD_TO_PLAYLIST_MUSIC	ajoute cela à une nouvelle playlist	music	33
39353536393134	IN:ADD_TO_PLAYLIST_MUSIC	Peux tu ajouter cette chanson à ma playlist Rock sur Spotify?	music	33
3232353833393533	IN:GET_MESSAGE	Montre-moi les messages vidéo de mes frères et sœurs	messaging	34
3232353833393238	IN:GET_MESSAGE	Est-ce que mes parents m'ont envoyé quelque chose	messaging	34
3232353832353533	IN:GET_MESSAGE	Récupère mes SMS de AJ et Alex	messaging	34
3232353832333132	IN:GET_MESSAGE	montre-moi des SMS de mon partenaire Emery	messaging	34
3232353832333035	IN:GET_MESSAGE	Voyons les messages de Valeria	messaging	34
3232353832323939	IN:GET_MESSAGE	Montre-moi les messages de mon petit-fils Sergio	messaging	34
3232353832313139	IN:GET_MESSAGE	Obtenez-moi mes messages vidéo de ma partenaire Marlee	messaging	34
3232353734353031	IN:GET_MESSAGE	Montre-moi les messages de Leonid via Messagerie	messaging	34
3232343436343230	IN:GET_MESSAGE	Est-ce que George Lakoff m'a envoyé des messages ?	messaging	34
3231333637383938	IN:GET_MESSAGE	Lisez les messages d'un statut différent,	messaging	34
3231323738393930	IN:GET_MESSAGE	Que disait le message déjà ?	messaging	34
3232353833393437	IN:GET_MESSAGE	Montrez-moi les messages de mes grands-parents	messaging	34
3232353833383933	IN:GET_MESSAGE	Affichez des messages texte de mes frères et sœurs	messaging	34
3232353833383733	IN:GET_MESSAGE	Montre moi les messages texto de ma famille	messaging	34
3232353833373935	IN:GET_MESSAGE	Affichez les messages de mes parents	messaging	34
3232353833373430	IN:GET_MESSAGE	Recevez mes SMS de la part Ted et Steve	messaging	34
3232353833373336	IN:GET_MESSAGE	Montre-moi les messages vidéo de mes parents	messaging	34
3232353833363231	IN:GET_MESSAGE	Ai-je reçu quelque chose du forum de discussion entre collègues ?	messaging	34
3232353833353533	IN:GET_MESSAGE	Est ce que le groupe des amoureux des chiens m’a envoyé un message depuis mardi	messaging	34
3232353832393730	IN:GET_MESSAGE	Le groupe des intellos du théâtre m'a-t-il envoyé un message ces derniers jours	messaging	34
3232353832353637	IN:GET_MESSAGE	Recevez mes messages vidéo de la part de Susan, Tom et Ben	messaging	34
3232353832343834	IN:GET_MESSAGE	quels sont les textos de Leon	messaging	34
3232353832343735	IN:GET_MESSAGE	récupérez des messages vidéo de Leonardo	messaging	34
3232353832343530	IN:GET_MESSAGE	Donne-moi les messages vidéo d’Archer	messaging	34
3232353832343039	IN:GET_MESSAGE	laissez-moi voir les messages de ma compagne Isabella	messaging	34
3232353832333838	IN:GET_MESSAGE	Laissez-moi voir les messages vidéo de mon partenaire Tucker	messaging	34
3232323232353331	IN:GET_EVENT	Recommandez quelques événements où les chiens sont bienvenus	event	35
3232323232353231	IN:GET_EVENT	Je veux voir des événements qui plaisent à mes amis	event	35
3232323232353133	IN:GET_EVENT	Je veux voir des évènements pour toute la famille	event	35
3232323232343830	IN:GET_EVENT	Je veux voir plus d'évènements qui sont pour les chiens	event	35
3231373530343335	IN:GET_EVENT	Montre-moi d’autres concerts de musique.	event	35
3231373530303738	IN:GET_EVENT	Recommande-moi des évènements à Buffalo	event	35
3231343937343436	IN:GET_EVENT	Trouve-moi des matchs de tennis à Seattle ce mois-ci	event	35
3231343937343232	IN:GET_EVENT	Y a-t-il un match de softball le mardi	event	35
3231343937323934	IN:GET_EVENT	Y a-t-il des matchs de baseball demain soir	event	35
3139393930313839	IN:GET_EVENT	ce qui se passe à Orange Park ce week-end	event	35
3139393839393137	IN:GET_EVENT	Choses à faire à Castro Valley ce mois-ci	event	35
3139393839373638	IN:GET_EVENT	Les pièces de théâtre à Jersey City cette semaine-ci	event	35
3139393839323438	IN:GET_EVENT	Qu'y a-t-il d'intéressant dans la région de la baie ce mois-ci	event	35
3139393839303933	IN:GET_EVENT	Il se passe quelque chose de cool le weekend prochain à Chicago ?	event	35
3139393838393339	IN:GET_EVENT	Quels évènements à New York la semaine prochaine	event	35
3139393838363536	IN:GET_EVENT	Qu'est-ce qui se passe le mois prochain à Cleveland ?	event	35
3139393838343333	IN:GET_EVENT	choses à faire à San Diego	event	35
3139393837373535	IN:GET_EVENT	Évènements à Silverlake ce soir	event	35
3139393837353037	IN:GET_EVENT	Choses à faire à Orlando	event	35
3139393837343631	IN:GET_EVENT	Les choses à faire à Sea Island vendredi prochain en soirée	event	35
3139393836313635	IN:GET_EVENT	Qu'est-ce qu'il se passe ce week-end	event	35
3139393835393235	IN:GET_EVENT	y a-t-il des évènements intéressants à Sacramento demain	event	35
3139393835393231	IN:GET_EVENT	Quels événements sont en cours ?	event	35
3139393835383032	IN:GET_EVENT	Y a-t-il quelque chose d’ouvert ce weekend à Waikiki	event	35
3139393835353836	IN:GET_EVENT	Evènements musicaux en direct le week-end prochain	event	35
3139393834393030	IN:GET_EVENT	Les horaires des événements importants à St Augustine aujourd'hui	event	35
3139393834353734	IN:GET_EVENT	Evénements la semaine prochaine à San Francisco	event	35
3139393834343237	IN:GET_EVENT	Y a-t-il un concert de musique dans mon voisinage ce soir	event	35
3139393834323637	IN:GET_EVENT	qu’est-ce qu’il y a faire à Vegas le samedi prochain	event	35
3139393834303435	IN:GET_EVENT	Est-ce que j’ai des évènements vendredi prochain	event	35
3139393833373339	IN:GET_EVENT	Que se passe-t-il à Dallas le weekend prochain ?	event	35
3139393833333739	IN:GET_EVENT	Il y a des événements musicaux à Provo cette semaine ?	event	35
3139393833333532	IN:GET_EVENT	Il y a quels spectacles musicaux à Maui en ce moment ?	event	35
3139393833313836	IN:GET_EVENT	Qu'est-ce qu'il se passe mardi soir	event	35
3139393832393732	IN:GET_EVENT	qu’est-ce qui se passe la semaine prochaine	event	35
3139393832363439	IN:GET_EVENT	Qu'est-ce qu'il se passe à Chicago ce soir ?	event	35
3139393831373638	IN:GET_EVENT	Évènements à Los Angeles ce soir	event	35
3139393831353432	IN:GET_EVENT	Trouve-moi quelque chose à faire	event	35
3139393831343031	IN:GET_EVENT	Rien d'amusant à Clermont le 25 décembre ?	event	35
3139393831323830	IN:GET_EVENT	concerts à Knoxville en décembre	event	35
3139393831303134	IN:GET_EVENT	Qu'est-ce qui se passe à Dallas ce soir ?	event	35
3139393830393333	IN:GET_EVENT	Y a-t-il des fêtes intéressantes à Jackson en décembre	event	35
3139393830383035	IN:GET_EVENT	y a-t-il quelque chose qui se passe à Ann Arbor ce mois-ci qui m’intéresserait	event	35
3139393830323235	IN:GET_EVENT	Choses à faire à Houston vendredi	event	35
3139393830313837	IN:GET_EVENT	choses à faire à nyc aujourd'hui	event	35
3139393830313737	IN:GET_EVENT	quels sont les évènements amusants à Tampa le week-end prochain	event	35
3139393830303637	IN:GET_EVENT	J’ai besoin de faire quelque chose d’amusant ce soir	event	35
3139393739393239	IN:GET_EVENT	y a-t-il des choses intéressantes à faire cette semaine	event	35
3139393739343338	IN:GET_EVENT	Qu'est-ce qui se passe à Los Angeles ce soir ?	event	35
3139393738333932	IN:GET_EVENT	Qu’y a-t-il à faire ce weekend ?	event	35
3139393738333038	IN:GET_EVENT	Quelles sont les bons plans à Indianapolis ce week-end	event	35
3139393737343330	IN:GET_EVENT	Il y a de la musique live mardi prochain ?	event	35
3139393737343131	IN:GET_EVENT	Qu’est-ce qui se passe ce mois-ci	event	35
3139393736363939	IN:GET_EVENT	Des salons de l'automobile prévus pour bientôt	event	35
3139393736353535	IN:GET_EVENT	Y a-t-il des évènements sportifs aujourd'hui	event	35
3232323232333136	IN:GET_EVENT	Pouvez-vous organiser d’autres événements semblables?	event	35
3232323232333034	IN:GET_EVENT	montre moi plus d’évènements similaires à Eat Drink Play Los Gatos	event	35
3231373530343134	IN:GET_EVENT	Avez vous d’autres évènement religieux	event	35
3231373530323135	IN:GET_EVENT	Je veux que tu me recommandes des matchs de rugby pour le mois prochain à Redding	event	35
3231373530313732	IN:GET_EVENT	Montrez-moi d'autres événements	event	35
3231343937353834	IN:GET_EVENT	Y a t il un match de hockey sur glace en février	event	35
3231343937353833	IN:GET_EVENT	Y a-t-il un match de baseball en juin	event	35
3231343937353832	IN:GET_EVENT	Quels sont les matchs de baseball à venir vendredi ?	event	35
3231343937353637	IN:GET_EVENT	Des matchs de basketball	event	35
3231343937353633	IN:GET_EVENT	Y a-t-il des matchs de softball ?	event	35
3231343937353534	IN:GET_EVENT	Y a-t-il des matchs de rugby le mois prochain à Glendale	event	35
3231343937343938	IN:GET_EVENT	Y a t il un match de rugby the weekend	event	35
3231343937343937	IN:GET_EVENT	Y a-t-il des matchs de crosse en juillet	event	35
3231343937343636	IN:GET_EVENT	Un match de baseball ?	event	35
3231343937343230	IN:GET_EVENT	À quel match sportif puis-je assister en février ?	event	35
3231343937333938	IN:GET_EVENT	y a t il un match de hockey sur glace mardi	event	35
3231343937333834	IN:GET_EVENT	Y a-t-il des matchs de softball samedi ?	event	35
3231343937333633	IN:GET_EVENT	Y a-t-il un match de football ?	event	35
3231343937333330	IN:GET_EVENT	Y a-t-il des jeux sportifs en mai	event	35
3231343937323631	IN:GET_EVENT	Y aura-t-il un match de rugby ?	event	35
3231343937323436	IN:GET_EVENT	Y a-t-il des matchs de crosse ce mois-ci ?	event	35
3231343937323333	IN:GET_EVENT	Y a-t-il des jeux sportifs le dimanche à Milwaukee?	event	35
3139393930323136	IN:GET_EVENT	Ce qui se passe à Little Chute	event	35
3139393930323030	IN:GET_EVENT	Événements à Charleston	event	35
3139393930313639	IN:GET_EVENT	des évènements aujourd’hui à LA	event	35
3139393930313434	IN:GET_EVENT	Des choses amusantes à faire dans le Vermont le mois prochain	event	35
3139393930313231	IN:GET_EVENT	événements musicaux à Boston samedi	event	35
3139393930313134	IN:GET_EVENT	Y a-t-il des concerts à Tulsa ce soir ?	event	35
3139393839393538	IN:GET_EVENT	Les concerts qui se passent à Austin samedi soir	event	35
3139393839383938	IN:GET_EVENT	Que puis-je faire ce soir à Santa Monica ?	event	35
3139393839383739	IN:GET_EVENT	Les événements de la journée de Portland	event	35
3139393839373835	IN:GET_EVENT	Y a-t-il des spectacles de musique à Philadelphie ce soir ?	event	35
3139393839373735	IN:GET_EVENT	Les évènements fun à Dallas	event	35
3139393839363835	IN:GET_EVENT	Que se passe-t-il demain soir à Brunswick ?	event	35
3139393839363333	IN:GET_EVENT	Choses à faire à Montréal ce vendredi	event	35
3139393839353933	IN:GET_EVENT	Que se passe-t-il à Chicago ce weekend ?	event	35
3139393839353839	IN:GET_EVENT	Ce qui se passera demain à Brooklyn	event	35
3139393839353338	IN:GET_EVENT	Concerts à Greeneville TN ce mois-ci	event	35
3139393839353330	IN:GET_EVENT	Choses à faire à Manchester ce soir	event	35
3139393839333138	IN:GET_EVENT	Ce qui se passe à Atlanta demain soir	event	35
3139393839323538	IN:GET_EVENT	Les choses à faire ce soir à Newark	event	35
3139393839323535	IN:GET_EVENT	Y a-t-il quelque chose de cool qui se passe dans ma région aujourd'hui ?	event	35
3139393839323333	IN:GET_EVENT	Événements théâtraux à New York cette semaine	event	35
3139393839323132	IN:GET_EVENT	Événements organisés en mars pour Fargo	event	35
3139393839313737	IN:GET_EVENT	choses à faire à Ft. Worth ce weekend	event	35
3139393839313333	IN:GET_EVENT	Concerts à Seattle ce weekend	event	35
3139393839313031	IN:GET_EVENT	Aidez-moi à trouver quelque chose à faire en ville ce dimanche	event	35
3139393838393639	IN:GET_EVENT	Que se passe-t-il demain à Miami ?	event	35
3139393838383537	IN:GET_EVENT	Liste des concerts à LA la semaine prochaine	event	35
3139393838363434	IN:GET_EVENT	les bonnes fêtes de ce weekend à Hollywood	event	35
3139393838353931	IN:GET_EVENT	Que se passe-t-il au Nouveau-Mexique ce weekend ?	event	35
3139393838353434	IN:GET_EVENT	Que se passe-t-il à Manchester, NH ce soir ?	event	35
3139393838353133	IN:GET_EVENT	Quels sont les événements qui se déroulent en ville	event	35
3139393838343031	IN:GET_EVENT	Choses à faire à Juneau la semaine prochaine	event	35
3139393838323830	IN:GET_EVENT	Que pouvons-nous faire ce dimanche à Steamboat Springs ?	event	35
3139393838323634	IN:GET_EVENT	Quels évènements arrivent à Flint bientôt ?	event	35
3139393838323237	IN:GET_EVENT	Événements de ce weekend à Navarre	event	35
3139393838323135	IN:GET_EVENT	Des concerts à Philadelphie le weekend prochain ?	event	35
3139393838323132	IN:GET_EVENT	Y a-t-il quelque chose de sympathique ce soir à Fort Worth	event	35
3139393838313832	IN:GET_EVENT	Cherchez quelque chose d'amusant à South Lake Tahoe pour le weekend prochain.	event	35
3139393838313731	IN:GET_EVENT	Que se passe-t-il dans le comté d'Orange ce vendredi ?	event	35
3139393838313437	IN:GET_EVENT	Y a-t-il quelque chose à faire à Headland vendredi soir	event	35
3139393838303838	IN:GET_EVENT	Concert de l’orchestre de l’école à Macomb demain	event	35
3139393838303630	IN:GET_EVENT	Quels sont les événements prévus à Gainesville ?	event	35
3139393837393937	IN:GET_EVENT	Que se passe-t-il à Hartford vendredi ?	event	35
3139393837383936	IN:GET_EVENT	Y a-t-il quelque chose d'intéressant à faire à Oconto ce soir	event	35
3139393837383837	IN:GET_EVENT	Que peut on faire à Orlando	event	35
3139393837383833	IN:GET_EVENT	Que se passe-t-il à Bridgeport	event	35
3139393837373532	IN:GET_EVENT	les évènements à Berkeley ce weekend	event	35
3139393837373437	IN:GET_EVENT	Où peut-on s'amuser à Long Beach, en Californie, samedi soir ?	event	35
3139393837373134	IN:GET_EVENT	Concerts à Macon	event	35
3231363735393531	IN:HOLD_CALL	Restez en ligne.	calling	36
3231333131353139	IN:HOLD_CALL	Mettez l'appel avec mon beau-frère en attente	calling	36
3231303232343138	IN:HOLD_CALL	Mets en attente l’appel de Tom	calling	36
3231303135303037	IN:HOLD_CALL	Poursuis cet appel avec Kaitlyn pendant 10 secondes	calling	36
3231353438343436	IN:HOLD_CALL	Mets mon appel avec Jennifer en attente.	calling	36
3138393839363034	IN:GET_EDUCATION_TIME	Combien de temps Gail a-t-elle assisté à l’école ?	people	37
3138393839353438	IN:GET_EDUCATION_TIME	En quelles années Elizabeth a-t-elle fréquentée l'université d'Indiana ?	people	37
3138393831363737	IN:GET_EDUCATION_TIME	quand Sally a-t-elle obtenu son diplôme à l'université de Pasadena city ?	people	37
3138393930393134	IN:GET_EDUCATION_TIME	Ennis était-il à l’école en 2001 ?	people	37
3138393930373036	IN:GET_EDUCATION_TIME	Pendant combien d’année John est-il allé à l’école ?	people	37
3138393930363134	IN:GET_EDUCATION_TIME	Quand Amanda s'est-elle rendue à wneu ?	people	37
3138393930343833	IN:GET_EDUCATION_TIME	Quand Ana a-t-elle terminé ses études secondaires ?	people	37
3138393930343633	IN:GET_EDUCATION_TIME	Quand Piers a-t-il débuté au Mt. San Jacinto College ?	people	37
3232353035323032	IN:GET_WEATHER	Quel temps fera-t-il à 9h du matin?	weather	38
3231393232393033	IN:GET_WEATHER	dois-je porter un chasuble demain ?	weather	38
3231373033393531	IN:GET_WEATHER	Tiens-moi au courant des prévisions météos	weather	38
3231363431313631	IN:GET_WEATHER	Il va faire chaud cet après-midi.	weather	38
3231363431303831	IN:GET_WEATHER	Quel temps fait-il en ce moment	weather	38
3231363430393939	IN:GET_WEATHER	Comment sera le temps de demain matin ?	weather	38
3231363430393036	IN:GET_WEATHER	Montre-moi la météo de la semaine s'il te plaît	weather	38
3231363430383331	IN:GET_WEATHER	J'ai besoin de savoir les prévisions météo pour les 10 prochains jours s'il vous plaît.	weather	38
3231363430363833	IN:GET_WEATHER	Quelles sont les prévisions pour les 10 prochains jours ?	weather	38
3231363430363132	IN:GET_WEATHER	Décris-moi le temps qu’il fait, s’il te plaît	weather	38
3231363430333333	IN:GET_WEATHER	Quel temps fait-il ?	weather	38
3231363430313333	IN:GET_WEATHER	Peut-on porter des shorts cet après-midi ?	weather	38
3231363430303638	IN:GET_WEATHER	Fait-il assez froid pour une veste ?	weather	38
3231363430303335	IN:GET_WEATHER	Météo à 8h du matin demain	weather	38
3231363430303036	IN:GET_WEATHER	Racontez-moi la météo à Taiwan mardi	weather	38
3231363339393131	IN:GET_WEATHER	Météo de dimanche après-midi	weather	38
3231363339323834	IN:GET_WEATHER	Dis-moi le temps qu’il fait au Queensland	weather	38
3231363338393331	IN:GET_WEATHER	Quelles sont les prévisions météo pour demain ?	weather	38
3231363338383839	IN:GET_WEATHER	Dis-moi quel temps est prévu pour samedi.	weather	38
3231363338383639	IN:GET_WEATHER	Donne-moi les prévisions météo pour demain	weather	38
3231363338373335	IN:GET_WEATHER	est-ce qu'il pleut au vanuatu	weather	38
3231363338353033	IN:GET_WEATHER	Donnez-moi les prévisions pour la Russie	weather	38
3231363338343339	IN:GET_WEATHER	Temps à Wellington maintenant	weather	38
3231363338333632	IN:GET_WEATHER	C’est quoi la météo à Auckland ?	weather	38
3231363338333436	IN:GET_WEATHER	Montre-moi la météo à Perth, en Ecosse	weather	38
3231363337393932	IN:GET_WEATHER	Y a-t-il de la pluie de prévue ce soir?	weather	38
3231353938323636	IN:GET_WEATHER	Que ressent-on d'être dehors ?	weather	38
3231353938313131	IN:GET_WEATHER	Donne-moi les prévisions pour 6 jours	weather	38
3231353937323538	IN:GET_WEATHER	Quel temps fait-il ?	weather	38
3231353539363731	IN:GET_WEATHER	Je veux connaitre la prévision météo	weather	38
3231353539343936	IN:GET_WEATHER	Ai-je besoin d'un parapluie quand je sors ce soir ?	weather	38
3231353539333832	IN:GET_WEATHER	Est-ce que j’aurais besoin d’une veste pour faire du shopping ?	weather	38
3231353539323733	IN:GET_WEATHER	Recherche le temps qu’il fera à Rome jeudi	weather	38
3231353538383835	IN:GET_WEATHER	Quelles sont les prévisions météo pour 15h le lundi 1er à Dubaï ?	weather	38
3231353538373138	IN:GET_WEATHER	Dis-moi le temps qu’il fera le dimanche de Pâques à Paris, s’il te plaît	weather	38
3231353538343434	IN:GET_WEATHER	La vitesse du vent sera à combien de km/h aujourd'hui ?	weather	38
3231353538333834	IN:GET_WEATHER	Va-t-il pleuvoir cet après-midi ?	weather	38
3231353538303532	IN:GET_WEATHER	Quelle est la météo pour la matinée ?	weather	38
3231353537383737	IN:GET_WEATHER	Quel temps fait-il à Swindon ?	weather	38
3231353537373430	IN:GET_WEATHER	donne-moi la météo à Helsby	weather	38
3231353537353236	IN:GET_WEATHER	Prévisions pour le Devon	weather	38
3231353537333533	IN:GET_WEATHER	Parle-moi de la météo à New York	weather	38
3231353537313438	IN:GET_WEATHER	Quel temps fera-t-il le jour de Noël ?	weather	38
3231353537313238	IN:GET_WEATHER	Peux-tu me donner les prévisions météos pour le week-end de Pâques.	weather	38
3231353537313030	IN:GET_WEATHER	Le temps pour vendredi s'il te plaît ?	weather	38
3231353537303330	IN:GET_WEATHER	Météo du 9 mai	weather	38
3231353536373137	IN:GET_WEATHER	Montre-moi la météo du Portugal	weather	38
3231353536333932	IN:GET_WEATHER	météo espagnol s’il te plait.	weather	38
3231353536313033	IN:GET_WEATHER	Comment est le temps à Prague ?	weather	38
3231353536303632	IN:GET_WEATHER	Météo à Paris, France	weather	38
3231343638373231	IN:GET_WEATHER	température F	weather	38
3231343638373130	IN:GET_WEATHER	Ça fait combien de degrés en Kelvin ?	weather	38
3134313630303235	IN:GET_WEATHER	Fait-il environ 75 degrés celsius à Karachi demain matin ?	weather	38
3134313539393439	IN:GET_WEATHER	Fera-t-il environ 33 degrés Celsius à Londres la semaine prochaine ?	weather	38
3132363132353933	IN:GET_WEATHER	C'est quoi le taux de l'humidité ?	weather	38
3132363131393633	IN:GET_WEATHER	Y aura-t-il de la neige entre Nashville et ici dans les deux prochains jours ?	weather	38
3132363038383832	IN:GET_WEATHER	va-t-elle atteindre la Floride	weather	38
3132353936303239	IN:GET_WEATHER	Ok robot, est-ce que je devrais prendre la voiture ou la camionnette aujourd'hui- y aura-t-il beaucoup d'eau sur la route	weather	38
3132353932363532	IN:GET_WEATHER	les conditions météos actuelles de ma ville	weather	38
3132353930363936	IN:GET_WEATHER	Combien de centimètres de pluie	weather	38
3132353830363532	IN:GET_WEATHER	Quel temps fait-il à San Francisco aujourd'hui ?	weather	38
