ID	intent	text	domain	label
39353034303631	IN:ADD_TO_PLAYLIST_MUSIC	Füg es zu Pandora hinzu	music	33
3231323831323935	IN:GET_MESSAGE	Was stand in der Nachricht, die Cam mir gestern geschickt hat?	messaging	34
3231323739383735	IN:GET_MESSAGE	Lies mir Papas Nachrichten von gestern vor	messaging	34
3231323738353830	IN:GET_MESSAGE	Lies meine Nachrichten	messaging	34
3231323738343438	IN:GET_MESSAGE	Habe ich diese Woche Nachrichten von Kevin Lee Ox erhalten	messaging	34
3231323737333930	IN:GET_MESSAGE	Spiel alle Nachrichten von heute ab	messaging	34
3232353833393633	IN:GET_MESSAGE	Habe ich vom Studienabschluss-Thread seit Dienstag neue Nachrichten bekommen	messaging	34
3232353833393238	IN:GET_MESSAGE	Haben mir meine Eltern etwas geschickt	messaging	34
3232353833313036	IN:GET_MESSAGE	Haben mich Ella und Zachary Fletcher heute angeschrieben?	messaging	34
3232353832333433	IN:GET_MESSAGE	Suche meine Nachrichten von meinem Partner Brooklynn	messaging	34
3232353832333132	IN:GET_MESSAGE	Zeig mit Nachrichten von meinem Lebenspartner Emery	messaging	34
3232353832323939	IN:GET_MESSAGE	Zeig mir Nachrichten von meinem Enkel Sergio	messaging	34
3232353832313738	IN:GET_MESSAGE	Zeige meine Nachrichten von meinem Opa Victoria	messaging	34
3232353832313737	IN:GET_MESSAGE	Zeige die Nachrichten von meiner besseren Hälfte Tristan	messaging	34
3232353832303031	IN:GET_MESSAGE	Zeige mir die Nachrichten von Rubens Frau	messaging	34
3232353831393539	IN:GET_MESSAGE	Suche meine Nachrichten von Aria	messaging	34
3232353735313330	IN:GET_MESSAGE	Hat Tom mir etwas über WhatsApp geschickt?	messaging	34
3232353734373935	IN:GET_MESSAGE	Zeig mir Nachrichten von Ian auf Facebook	messaging	34
3232353734353031	IN:GET_MESSAGE	Zeig mir Nachrichten von Leonid über den Messenger an	messaging	34
3232343436353134	IN:GET_MESSAGE	Hat Cole Gohr mir irgendwas geschickt?	messaging	34
3232343436343230	IN:GET_MESSAGE	Hat mir George Lakoff irgendwelche Nachrichten geschickt?	messaging	34
3231333637383938	IN:GET_MESSAGE	Lies Nachrichten von einem anderen Status.	messaging	34
3231333637373131	IN:GET_MESSAGE	Lies neue Nachricht vor.	messaging	34
3231333637333236	IN:GET_MESSAGE	Lies diese Nachricht weiter vor.	messaging	34
3231323739323634	IN:GET_MESSAGE	Hat mich MJ heute angeschrieben?	messaging	34
3231323739303536	IN:GET_MESSAGE	Hat mir mein Cousin heute eine Nachricht geschickt?	messaging	34
3231323738393930	IN:GET_MESSAGE	Was stand noch mal in dieser Nachricht?	messaging	34
3231323738323737	IN:GET_MESSAGE	Hat sich mein Enkel diese Woche bei mir gemeldet?	messaging	34
3231323737343232	IN:GET_MESSAGE	Was war gestern meine letzte Nachricht?	messaging	34
3231323737333735	IN:GET_MESSAGE	Kann ich alle Nachrichten an Telina aus dem letzten Jahr angezeigt bekommen?	messaging	34
3132353936363033	IN:GET_MESSAGE	Lies die Nachricht	messaging	34
3139393737313533	IN:GET_EVENT	Irgendwelche Konzerte diese Woche?	event	35
3139393736393234	IN:GET_EVENT	Was ist heute Abend los?	event	35
3139393736383030	IN:GET_EVENT	Was kann man dieses Wochenende unternehmen	event	35
3139393736373937	IN:GET_EVENT	Etwas zum Unternehmen	event	35
3139393736373137	IN:GET_EVENT	Irgendwas Spannendes, was es diesen Monat gibt	event	35
3139393736333830	IN:GET_EVENT	Partys, die morgen stattfinden	event	35
3232323232353133	IN:GET_EVENT	Ich möchte familienfreundliche Events sehen	event	35
3232323232343735	IN:GET_EVENT	Such mir ein paar familienfreundliche Events heraus	event	35
3232323232333233	IN:GET_EVENT	Kannst du mir mehr Events zeigen, die anders sind als dieses?	event	35
3232323232323832	IN:GET_EVENT	Kannst du mehr Events wie diese zeigen?	event	35
3232323232303039	IN:GET_EVENT	Kannst du mir meine bisherigen Events zeigen?	event	35
3231373530343335	IN:GET_EVENT	Zeige mir weitere Musikkonzerte	event	35
3231373530333432	IN:GET_EVENT	Zeig mir andere Live-Musik-Events	event	35
3231373530313238	IN:GET_EVENT	Empfehle mir Events in Petersburg	event	35
3231373530313032	IN:GET_EVENT	Empfiehl mir ein paar Fußballspiele, die an Halloween in Portland stattfinden	event	35
3231373530303738	IN:GET_EVENT	Empfiehl mir ein paar Events in Buffalo	event	35
3231353232303339	IN:GET_EVENT	Haben meine Freunde dieses Wochenende irgendwelche Events?	event	35
3231343937363539	IN:GET_EVENT	Welche Basketballspiele finden gerade statt?	event	35
3231343937363335	IN:GET_EVENT	Welche Sportspiele finden statt?	event	35
3231343937323934	IN:GET_EVENT	Gibt es morgen Abend irgendwelche Baseballspiele	event	35
3231343937323838	IN:GET_EVENT	Welche Softball-Spiele finden am Donnerstag statt?	event	35
3139393930313936	IN:GET_EVENT	Dinge, die man heute in Venice Beach machen kann	event	35
3139393930303839	IN:GET_EVENT	Was ist heute Abend in Kansas City los?	event	35
3139393839393432	IN:GET_EVENT	Kann man heute Abend in Bay Ridge irgendetwas unternehmen?	event	35
3139393839393237	IN:GET_EVENT	Dinge, die man heute Abend in Sanibel unternehmen kann	event	35
3139393839383831	IN:GET_EVENT	Veranstaltungen in Texas	event	35
3139393839373233	IN:GET_EVENT	Live-Musik morgen in Kalamazoo	event	35
3139393839353834	IN:GET_EVENT	Findet an diesem Wochenende irgendwas Gutes in Hattiesburg statt?	event	35
3139393839343934	IN:GET_EVENT	Was ist am letzten Dezemberwochenende in Detroit los?	event	35
3139393839343635	IN:GET_EVENT	Was ist heute Abend um 22 Uhr in Boston los?	event	35
3139393839333830	IN:GET_EVENT	Was kann man in Maui machen?	event	35
3139393839323336	IN:GET_EVENT	Comedy-Shows in Vegas nächste Woche	event	35
3139393838393537	IN:GET_EVENT	Zeig mir alle Konzerte für nächstes Wochenende in Grand Prairie	event	35
3139393838393435	IN:GET_EVENT	Veranstaltungen in Philadelphia heute	event	35
3139393838393136	IN:GET_EVENT	Partys in Minneapolis morgen	event	35
3139393838373831	IN:GET_EVENT	Die Downtown-DeLand-Events beginnen dieses Wochenende nach 22.00 Uhr.	event	35
3139393838343531	IN:GET_EVENT	Ist morgen irgendwas in Baltimore los?	event	35
3139393838343431	IN:GET_EVENT	Was ist das Coolste, das dieses Wochenende in Napa stattfindet?	event	35
3139393838343333	IN:GET_EVENT	Dinge, die man in San Diego unternehmen kann	event	35
3139393838333133	IN:GET_EVENT	Gibt es Events, die am Mittwoch in Albuquerque stattfinden?	event	35
3139393838323838	IN:GET_EVENT	Was ist an diesem vierten Juli in Beaverton, Oregon, los?	event	35
3139393838313138	IN:GET_EVENT	Was ist morgen in Keller los?	event	35
3139393837393539	IN:GET_EVENT	Dinge, die man an Silvester in Cedar Hill, TN unternehmen kann	event	35
3139393837393034	IN:GET_EVENT	FIndet heute Abend etwas in Ann Arbor statt?	event	35
3139393837373535	IN:GET_EVENT	Events in Silverlake heute Abend	event	35
3139393837363632	IN:GET_EVENT	Was steht nächste Woche Dienstag in Baton Rouge, LA an?	event	35
3139393837303830	IN:GET_EVENT	Veranstaltungen heute Abend in Jacksonville	event	35
3139393836383134	IN:GET_EVENT	Was kann man heute Abend in Portland unternehmen?	event	35
3139393836353535	IN:GET_EVENT	Steht dieses Wochenende in San Francisco irgendetwas an?	event	35
3139393836323334	IN:GET_EVENT	Was kann man nächste Woche in Seattle unternehmen?	event	35
3139393836323032	IN:GET_EVENT	Dinge, die man in Chicago am 7. Dezember machen kann	event	35
3139393836313532	IN:GET_EVENT	Gibt es am kommenden Wochenende irgendwelche besonderen Events in Daytona Beach?	event	35
3139393835383032	IN:GET_EVENT	Läuft dieses Wochenende in Waikiki irgendwas Cooles?	event	35
3139393835333337	IN:GET_EVENT	Was ist heute Abend in Las Vegas los?	event	35
3139393835323039	IN:GET_EVENT	Musikkonzerte, die diese Woche in Ann Arbor stattfinden	event	35
3139393835313930	IN:GET_EVENT	Was läuft heute Abend in Baltimore?	event	35
3139393834373530	IN:GET_EVENT	Was ist im März in Colorado los?	event	35
3139393834363238	IN:GET_EVENT	Veranstaltungen in Waco	event	35
3139393834353232	IN:GET_EVENT	Was ist dieses Wochenende in Eugene los?	event	35
3139393834343533	IN:GET_EVENT	Was kann man nächsten Monat in Kent unternehmen?	event	35
3139393834343338	IN:GET_EVENT	Events in der Innenstadt von Appleton im April	event	35
3139393834323931	IN:GET_EVENT	Festivals in Raleigh nächsten Monat	event	35
3139393834323836	IN:GET_EVENT	Veranstaltungen in Denver	event	35
3139393834323436	IN:GET_EVENT	Kunstfestivals im Jahr 2018	event	35
3139393834303730	IN:GET_EVENT	Was ist heute Abend in Portland los?	event	35
3139393833393331	IN:GET_EVENT	Konzerte in San Jose	event	35
3139393833393037	IN:GET_EVENT	Was kann ich an diesem Wochenende machen?	event	35
3139393833383034	IN:GET_EVENT	Das Beste, was man morgen Abend tun kann	event	35
3139393833373436	IN:GET_EVENT	An welchen Veranstaltungen kann ich nächste Woche teilnehmen?	event	35
3139393833373339	IN:GET_EVENT	Was ist nächstes Wochenende in Dallas los?	event	35
3139393833363137	IN:GET_EVENT	Was ist dieses Wochenende in Honolulu los?	event	35
3139393833353935	IN:GET_EVENT	Veranstaltungen an diesem Wochenende	event	35
3139393833353639	IN:GET_EVENT	Was kann man morgen Abend Lustiges machen?	event	35
3139393833333233	IN:GET_EVENT	interessante Dinge, die man heute machen kann	event	35
3139393833313937	IN:GET_EVENT	Was für amüsante Veranstaltungen wird es diese Woche in Montgomery County, Pennsylvania, geben?	event	35
3139393833313836	IN:GET_EVENT	Was ist am Dienstagabend los?	event	35
3139393833313137	IN:GET_EVENT	Broadway-Shows, die diesen Monat Premiere haben	event	35
3139393832383138	IN:GET_EVENT	Events in Portland, bitte	event	35
3139393832373536	IN:GET_EVENT	Sportveranstaltungen in Hardy morgen	event	35
3139393832363439	IN:GET_EVENT	Was findet heute Abend in Chicago statt?	event	35
3139393832353534	IN:GET_EVENT	Was findet heute Abend in Chicago statt?	event	35
3139393832313338	IN:GET_EVENT	Was ist diese Woche in LA los?	event	35
3139393831353432	IN:GET_EVENT	Such mir etwas, das ich tun kann	event	35
3139393831353034	IN:GET_EVENT	Aktivitäten in Detroit im April	event	35
3139393831343137	IN:GET_EVENT	Was ist morgen los	event	35
3139393831343131	IN:GET_EVENT	Veranstaltungen in Des Moines.	event	35
3139393831323931	IN:GET_EVENT	Dinge, die heute zu erledigen sind	event	35
3139393831323830	IN:GET_EVENT	Konzerte in Knoxville im Dezember	event	35
3139393831323430	IN:GET_EVENT	Was sind die aktuellen Veranstaltungen in Washington DC?	event	35
3139393830373034	IN:GET_EVENT	Sag mir, welche kulinarischen Feste im September in Des Moines stattfinden werden	event	35
3139393830353939	IN:GET_EVENT	Konzerte in New York nächstes Wochenende	event	35
3139393830333830	IN:GET_EVENT	Dinnertheater-Aufführungen heute Abend in New Hope	event	35
3139393830323332	IN:GET_EVENT	Was kann man abends in Orange County unternehmen?	event	35
3139393830323235	IN:GET_EVENT	Was kann man am Freitag in Houston machen?	event	35
3139393830313937	IN:GET_EVENT	Unterhaltsame Dinge, die man in Schenectady tun kann	event	35
3139393830313837	IN:GET_EVENT	Dinge, die man heute in NYC unternehmen kann	event	35
3139393830313435	IN:GET_EVENT	Ist dieses Wochenende irgendwas los, was Spaß macht?	event	35
3139393830313334	IN:GET_EVENT	Comedy-Veranstaltungen nach 21 Uhr morgen	event	35
3139393739393333	IN:GET_EVENT	Welche Konzerte sind diesen Monat im Programm?	event	35
3139393739393239	IN:GET_EVENT	Gibt es in dieser Woche irgendwas Interessantes?	event	35
3139393739393138	IN:GET_EVENT	Welche Events gibt es dieses Wochenende in Newport?	event	35
3139393739383935	IN:GET_EVENT	Ist diese Woche irgendwas in Detroit los?	event	35
3139393739353638	IN:GET_EVENT	Ist nächstes Wochenende in New York etwas los?	event	35
3139393739343436	IN:GET_EVENT	Finde ein Konzert für mich	event	35
3139393739343332	IN:GET_EVENT	Was kann ich dieses Wochenende in New York unternehmen?	event	35
3139393739333832	IN:GET_EVENT	Was ist heute Abend in Hartford, Connecticut, los?	event	35
3139393739333433	IN:GET_EVENT	Aktivitäten in Rochester diese Woche	event	35
3139393739303138	IN:GET_EVENT	Such nach Konzerten morgen in Melbourne	event	35
3139393738393831	IN:GET_EVENT	Ist heute Abend irgendwas in den Stockyards los?	event	35
3139393738383737	IN:GET_EVENT	Was kann man im Dezember in Nord-Utah tun?	event	35
3139393738373736	IN:GET_EVENT	Bandauftritte in Memphis	event	35
3139393738363138	IN:GET_EVENT	Was gibt es nächste Woche in Milwaukee?	event	35
3139393738353735	IN:GET_EVENT	Veranstaltungen nächsten Monat in Los Angeles	event	35
3139393738353333	IN:GET_EVENT	Was kann man diese Woche in Los Angeles unternehmen?	event	35
3139393738333932	IN:GET_EVENT	Was kann man dieses Wochenende unternehmen?	event	35
3139393738323534	IN:GET_EVENT	Was kann man heute unternehmen?	event	35
3139393738303731	IN:GET_EVENT	Was kann ich diesen Samstag unternehmen?	event	35
3139393737383131	IN:GET_EVENT	Liste die heutigen Veranstaltungen auf	event	35
3139393737363932	IN:GET_EVENT	Filme, die heute Abend laufen	event	35
3139393737343533	IN:GET_EVENT	Events am Sonntag	event	35
3139393737333637	IN:GET_EVENT	Irgendwelche Partys, die ich besuchen sollte?	event	35
3139393737313539	IN:GET_EVENT	Gibt es dieses Wochenende coole Partys?	event	35
3139393736393632	IN:GET_EVENT	Was soll ich dieses Wochenende unternehmen?	event	35
3139393736373634	IN:GET_EVENT	Was kann ich unternehmen?	event	35
3139393736363837	IN:GET_EVENT	Konzerte am Sonntag	event	35
3139393736343735	IN:GET_EVENT	Was kann ich nächste Woche unternehmen?	event	35
3231353438343739	IN:HOLD_CALL	Anruf von Polly in der Warteschleife halten.	calling	36
3231353438323238	IN:HOLD_CALL	Videoanruf halten	calling	36
3138393930303630	IN:GET_EDUCATION_TIME	Wann hat Larry seinen Collegeabschluss erhalten?	people	37
3138393930303438	IN:GET_EDUCATION_TIME	Wie lange hat Bill Gates studiert?	people	37
3138393839393436	IN:GET_EDUCATION_TIME	Seit wann ist Ahmed in der Grundschule?	people	37
3138393931343830	IN:GET_EDUCATION_TIME	Wann hat Robert seinen Abschluss gemacht?	people	37
3138393931303530	IN:GET_EDUCATION_TIME	Hat Jessica schon einmal das Forrect College besucht?	people	37
3138393930383636	IN:GET_EDUCATION_TIME	In welchem Jahr hat Mia ihren Abschluss an der Wirtschaftshochschule gemacht?	people	37
3138393839363436	IN:GET_EDUCATION_TIME	Wann hat Danielle an der University of Chicago angefangen?	people	37
39343930303234	IN:GET_WEATHER	Wie kalt wird es heute Abend?	weather	38
39343836343230	IN:GET_WEATHER	Das Wetter morgen in Houston?	weather	38
39343836313636	IN:GET_WEATHER	Was ist die durchschnittliche Temperatur diesen Monat?	weather	38
39343834373036	IN:GET_WEATHER	Wie ist die Temperatur in Michigan	weather	38
39343834353239	IN:GET_WEATHER	Wie ist der Wind heute?	weather	38
39343834303830	IN:GET_WEATHER	Wie ist das Wetter in Edison um 10 Uhr morgens?	weather	38
39343833323739	IN:GET_WEATHER	Wird es bis in die Nacht regnen?	weather	38
39343832373334	IN:GET_WEATHER	Wie ist aktuell die Temperatur auf Island?	weather	38
39343832353633	IN:GET_WEATHER	Wie ist das Wetter gerade in Portland?	weather	38
39343830323238	IN:GET_WEATHER	Was sind heute die niedrigsten Werte?	weather	38
39343739303937	IN:GET_WEATHER	Wie warm wird es diese Woche	weather	38
39343738303337	IN:GET_WEATHER	Gib mir die Wettervorhersage für diese Woche.	weather	38
39343737393730	IN:GET_WEATHER	Ziehen diese Woche irgendwelche Stürme in meine Richtung?	weather	38
39343737373530	IN:GET_WEATHER	Nähert sich den USA ein Orkan?	weather	38
3232353035323031	IN:GET_WEATHER	Wie ist das Wetter um Mitternacht	weather	38
3232343330373135	IN:GET_WEATHER	Wie ist die Wettervorhersage für die ganze Woche?	weather	38
3232313432383834	IN:GET_WEATHER	Wetter für Henley on Thames	weather	38
3231393232383430	IN:GET_WEATHER	Sollte ich heute Abend einen Pulli mitnehmen?	weather	38
3231373534343630	IN:GET_WEATHER	Wie viel Grad sind es gerade in der Türkei?	weather	38
3231373534343434	IN:GET_WEATHER	Aktuelle Temperatur Bursa Türkei	weather	38
3231363431353531	IN:GET_WEATHER	Wie heiß wird es heute in Celsius?	weather	38
3231363431343531	IN:GET_WEATHER	Wie hoch wird die Höchsttemperatur sein?	weather	38
3231363431323933	IN:GET_WEATHER	Regnet es heute Abend?	weather	38
3231363431323834	IN:GET_WEATHER	Wie wird das Wetter heute Abend sein?	weather	38
3231363431323036	IN:GET_WEATHER	Wettervorhersage für 12 Uhr, danke.	weather	38
3231363431313833	IN:GET_WEATHER	Sag mir das Wetter für heute Nachmittag	weather	38
3231363431303932	IN:GET_WEATHER	Sag mir, wie das Wetter um 4:00 Uhr morgens aussieht	weather	38
3231363431303831	IN:GET_WEATHER	Wie ist aktuell das Wetter?	weather	38
3231363430393939	IN:GET_WEATHER	Wie ist das Wetter morgen früh?	weather	38
3231363430393932	IN:GET_WEATHER	Wie wird das Wetter diesen Nachmittag?	weather	38
3231363430393333	IN:GET_WEATHER	Wie wird das Wetter heute Abend?	weather	38
3231363430393036	IN:GET_WEATHER	Zeig mir bitte das Wetter für diese Woche	weather	38
3231363430363132	IN:GET_WEATHER	Bitte beschreibe das Wetter	weather	38
3231363430353138	IN:GET_WEATHER	Beschreibe das Wetter	weather	38
3231363430343932	IN:GET_WEATHER	Lies mir den Wetterbericht vor.	weather	38
3231363430333834	IN:GET_WEATHER	Wie ist das Wetter?	weather	38
3231363430333333	IN:GET_WEATHER	Wie ist das Wetter?	weather	38
3231363430313936	IN:GET_WEATHER	Sollte ich dieses Wochenende meine Handschuhe einpacken?	weather	38
3231363430313333	IN:GET_WEATHER	Kann man heute Nachmittag kurze Hosen tragen?	weather	38
3231363430303335	IN:GET_WEATHER	Wetter morgen um 8 Uhr	weather	38
3231363339393237	IN:GET_WEATHER	Kannst du mir bitte die Wettervorhersage für morgen in Melbourne nennen?	weather	38
3231363339393131	IN:GET_WEATHER	Wetter am kommenden Sonntagnachmittag	weather	38
3231363339333339	IN:GET_WEATHER	Wie lautet die Wettervorhersage für New South Wales?	weather	38
3231363339323834	IN:GET_WEATHER	Wie ist das Wetter in Queensland?	weather	38
3231363339323635	IN:GET_WEATHER	Zeig mir das Wetter in Texas.	weather	38
3231363339303636	IN:GET_WEATHER	Kannst du mir sagen, wie nächstes Weihnachten das Wetter wird?	weather	38
3231363338393331	IN:GET_WEATHER	Wie ist die Wettervorhersage für morgen?	weather	38
3231363338393236	IN:GET_WEATHER	Wie ist die Wettervorhersage für Sonntag?	weather	38
3231363338393232	IN:GET_WEATHER	Wie wird morgen das Wetter?	weather	38
3231363338383839	IN:GET_WEATHER	Bitte sag mir die Wettervorhersage für Samstag?	weather	38
3231363338383235	IN:GET_WEATHER	Ich wüsste gerne, wie das Wetter in den nächsten 2 Tagen aussieht	weather	38
3231363338373335	IN:GET_WEATHER	Regnet es auf Vanuatu?	weather	38
3231363338343433	IN:GET_WEATHER	Gib mir bitte den Wetterbericht für München	weather	38
3231363338343339	IN:GET_WEATHER	Das Wetter in Wellington jetzt	weather	38
3231363338333436	IN:GET_WEATHER	Zeig mir das Wetter in Perth, Schottland	weather	38
3231363337393831	IN:GET_WEATHER	ist es wirklich heiß heute?	weather	38
3231353938343133	IN:GET_WEATHER	Wie sieht es über Quebec aus?	weather	38
3231353938333232	IN:GET_WEATHER	Ich möchte wissen, wie es draußen ist	weather	38
3231353938323837	IN:GET_WEATHER	Sag mir bitte, wie das Wetter ist	weather	38
3231353938313234	IN:GET_WEATHER	Welches Wetter sollte ich nächste Woche erwarten?	weather	38
3231353938313131	IN:GET_WEATHER	Gib mir den Wetterbericht für 6 Tage	weather	38
3231353938303537	IN:GET_WEATHER	Wie wird das Wetter am 31. Dezember?	weather	38
3231353937393339	IN:GET_WEATHER	Zeig mir das Wetter in Frankreich	weather	38
3231353937313638	IN:GET_WEATHER	Gib mir den Wetterbericht für den Bundesstaat New York	weather	38
3231353936373130	IN:GET_WEATHER	Wird es am Wochenende schneien?	weather	38
3231353539383839	IN:GET_WEATHER	Wie ist das Wetter heute	weather	38
3231353539363735	IN:GET_WEATHER	Wie wird das Wetter heute?	weather	38
3231353539363133	IN:GET_WEATHER	Wie ist das Wetter draußen?	weather	38
3231353539323733	IN:GET_WEATHER	Such nach dem Wetter in Rom am Donnerstag	weather	38
3231353539323631	IN:GET_WEATHER	Wie ist die Vorhersage für Tennis in Wimbledon morgen?	weather	38
3231353539303139	IN:GET_WEATHER	Wie soll das Wetter morgen in Berlin sein?	weather	38
3231353538393335	IN:GET_WEATHER	Wird das Wetter in Vegas am 16. gut?	weather	38
3231353538393137	IN:GET_WEATHER	Wie wird das Wetter morgen in Blackpool?	weather	38
3231353538383137	IN:GET_WEATHER	Wie ist das Wetter mittags am Montag, 5. Juni	weather	38
3231353538373439	IN:GET_WEATHER	Wie lautet die Wettervorhersage für Ostern in Schottland?	weather	38
3231353538373138	IN:GET_WEATHER	Bitte sag mir, wie das Wetter am Ostersonntag in Paris wird	weather	38
3231353538323838	IN:GET_WEATHER	Wetter um 9.00 Uhr?	weather	38
3231353538303532	IN:GET_WEATHER	Wie lautet die Wettervorhersage für den Morgen?	weather	38
3231353537393439	IN:GET_WEATHER	Sag mir, wie das Wetter heute Abend wird.	weather	38
3231353537383737	IN:GET_WEATHER	Wie ist das Wetter in Swindon?	weather	38
3231353537383138	IN:GET_WEATHER	Wie lautet die Wettervorhersage für County Kerry?	weather	38
3231353537383038	IN:GET_WEATHER	Sag mir die Wettervorhersage für Rom in Italien	weather	38
3231353537373530	IN:GET_WEATHER	Was ist die Temperatur in Newcastle?	weather	38
3231353537373430	IN:GET_WEATHER	Sag mir, wie das Wetter in Helsby ist	weather	38
3231353537363739	IN:GET_WEATHER	Bitte zeig mir die Wetteraussichten für London, England	weather	38
3231353537363339	IN:GET_WEATHER	Wie ist das Wetter in Dubai?	weather	38
3231353537353236	IN:GET_WEATHER	Wettervorhersage für Devon	weather	38
3231353537343738	IN:GET_WEATHER	Sag mir das Wetter für Dienstag bis Donnerstag	weather	38
3231353537323837	IN:GET_WEATHER	Die Wettervorhersage für die nächsten drei Tage bitte.	weather	38
3231353537323736	IN:GET_WEATHER	Wird es dieses Wochenende regnen?	weather	38
3231353537323032	IN:GET_WEATHER	Sag mir, wie nächstes Wochenende das Wetter wird.	weather	38
3231353537313438	IN:GET_WEATHER	Wie wird das Wetter am Weihnachtstag	weather	38
3231353537313235	IN:GET_WEATHER	Gib mir einen Wetterbericht für nächste Woche	weather	38
3231353537303430	IN:GET_WEATHER	Sag mir die Wettervorhersage für dieses Wochenende.	weather	38
3231353537303330	IN:GET_WEATHER	Wettervorhersage für den 9. Mai	weather	38
3231353536393937	IN:GET_WEATHER	Wie wird das Wetter am Sonntag?	weather	38
3231353536353937	IN:GET_WEATHER	Sag mir, wie das Wetter in Swasiland sein wird	weather	38
3231353536333130	IN:GET_WEATHER	Wie lautet die Wettervorhersage für Manchester?	weather	38
3231353536313535	IN:GET_WEATHER	Wie ist das Wetter in London?	weather	38
3231353536303938	IN:GET_WEATHER	Sag mir, wie das Wetter in Sheffield ist.	weather	38
3231353536303632	IN:GET_WEATHER	Wetter in Paris, Frankreich	weather	38
3231353536303332	IN:GET_WEATHER	Wie ist das Wetter in London?	weather	38
3231353536303231	IN:GET_WEATHER	Regnet es heute?	weather	38
3231343638373231	IN:GET_WEATHER	Temperatur in Fahrenheit	weather	38
3231343638373130	IN:GET_WEATHER	Wie viel Grad sind das in Kelvin	weather	38
3135383731373133	IN:GET_WEATHER	Wie viel Regen bekommen wir heute Abend?	weather	38
3135343634313431	IN:GET_WEATHER	Wetter am 15.12.2017	weather	38
3134313630333436	IN:GET_WEATHER	Temperatur drinnen heute in Fahrenheit	weather	38
3134313630323435	IN:GET_WEATHER	Wie heiß ist es in Boston in Grad Fahrenheit?	weather	38
3134313630303235	IN:GET_WEATHER	Ist es morgen früh in Karatschi rund 75 Grad Celsius heiß?	weather	38
3134313539393439	IN:GET_WEATHER	Ist es in London nächste Woche etwa 33 Grad Celsius heiß?	weather	38
3134313539383030	IN:GET_WEATHER	Wird die Außentemperatur morgen unter 68 Grad Celsius liegen?	weather	38
3134313539373635	IN:GET_WEATHER	Wie kalt in Grad Celsius wird es morgen in der Nähe von Paris?	weather	38
3134313539363536	IN:GET_WEATHER	Wird die Temperatur in Paris morgen früh unter 74 Grad Fahrenheit liegen?	weather	38
3134313539353530	IN:GET_WEATHER	Wird es dieses Wochenende mehr als 90 Grad Celsius warm?	weather	38
3134313539343336	IN:GET_WEATHER	Temperatur im Menlo Park nächste Woche in Grad C	weather	38
3134313539333832	IN:GET_WEATHER	Werden es morgen ungefähr 29 Grad Fahrenheit draußen?	weather	38
3134313539323432	IN:GET_WEATHER	Steigt die Temperatur hier über 11 Grad Celsius?	weather	38
3134313539313436	IN:GET_WEATHER	Wie warm ist es nächste Woche rund um Dublin in Grad Celsius?	weather	38
3132383135373633	IN:GET_WEATHER	Sag mir die Wettervorhersage für das Wochenende	weather	38
3132383135363234	IN:GET_WEATHER	Wird es heute Abend 50 Grad warm werden?	weather	38
3132383135353135	IN:GET_WEATHER	Wie ist die aktuelle Temperatur in Fairport?	weather	38
3132363232353834	IN:GET_WEATHER	Gibt es in Idaho überdurchschnittlich viel Regen?	weather	38
3132363231393439	IN:GET_WEATHER	Was sind die neuesten Nachrichten zum Hurrikan im Golf?	weather	38
3132363136343933	IN:GET_WEATHER	Gibt es laut der Vorhersage diesen Samstag in Daytona Beach Regen?	weather	38
3132363136303134	IN:GET_WEATHER	Gibt es Gewitterwarnungen für Franklin County?	weather	38
3132363134393036	IN:GET_WEATHER	Irgendwelche Wetterbenachrichtigungen?	weather	38
3132363130353736	IN:GET_WEATHER	Wie lautet die Wettervorhersage für diese Woche in Seattle?	weather	38
3132363130303339	IN:GET_WEATHER	Gestern war es furchtbar heiß und ich würde gerne wissen, wie hoch die Temperatur gestern war.	weather	38
3132363037353334	IN:GET_WEATHER	Hat das Wetter heute irgendwelche Rekorde gebrochen?	weather	38
3132363034333130	IN:GET_WEATHER	Gibt es heute Abend Regen?	weather	38
3132363032353731	IN:GET_WEATHER	Gibt es in meiner Gegend Gewitter?	weather	38
3132363032323034	IN:GET_WEATHER	Wird es in Neptune, New Jersey, das ganze Wochenende kalt sein?	weather	38
3132363032303238	IN:GET_WEATHER	Wird es dieses Jahr an Weihnachten Schnee geben?	weather	38
3132363031373234	IN:GET_WEATHER	Wie ist das Wetter heute in und um Smyrna, Georgia, gegen 1 Uhr?	weather	38
3132353936343735	IN:GET_WEATHER	Wie sieht die 8-Tages-Prognose aus?	weather	38
3132353936303239	IN:GET_WEATHER	Ok Bot, soll ich heute das Auto oder den Truck nehmen? Wie nass werden die Straßen sein?	weather	38
3132353833333431	IN:GET_WEATHER	Wie ist die Wettervorhersage heute für Chicago?	weather	38
3132353830373733	IN:GET_WEATHER	Wie viel Schnee ist für heute Abend vorhergesagt?	weather	38
3132353830363532	IN:GET_WEATHER	Wie ist das Wetter in San Francisco heute?	weather	38
3132353830353332	IN:GET_WEATHER	Wie hoch wird die Temperatur sein, wenn ich heute Abend mit der Arbeit fertig bin?	weather	38
3132353739343531	IN:GET_WEATHER	Ist Regen vorhergesagt?	weather	38
3132353738373535	IN:GET_WEATHER	Wie ist das Wetter gerade im County Limerick?	weather	38
3132353737363031	IN:GET_WEATHER	Wird es bei uns ein Erdbeben geben?	weather	38
3132353736323731	IN:GET_WEATHER	Wie ist das Wetter in Zentralflorida?	weather	38
